Year,Material,Tons
1/1/2047,Hafnium,0.034640
1/1/2047,Helium,-0.000000
1/1/2047,Holmium (REE),-0.000000
1/1/2047,Indium,1.730460
1/1/2047,Iridium,-0.000000
1/1/2047,Iron,3630840.318094
1/1/2047,Lanthanum (REE),-0.000000
1/1/2047,Lead,3899.411603
1/1/2047,Lithium,376.567548
1/1/2047,Lutetium (REE),-0.000000
1/1/2047,Magnesium,14424.159734
1/1/2047,Manganese,125687.955796
1/1/2047,Molybdenum,14136.307050
1/1/2047,Neodymium (REE),67.594465
1/1/2047,Nickel,291332.958135
1/1/2047,Niobium,2429.232945
1/1/2047,Palladium,-0.000000
1/1/2047,Phosphate rock,-0.000000
1/1/2047,Phosphorus,-0.000000
1/1/2047,Platinum,-0.000000
1/1/2047,Praseodymium (REE),6.016958
1/1/2047,Rhenium,-0.000000
1/1/2047,Rhodium,-0.000000
1/1/2047,Ruthenium,-0.000000
1/1/2047,Samarium (REE),-0.000000
1/1/2047,Scandium (REE),-0.000000
1/1/2047,Selenium,16.343879
1/1/2047,Silicon,293795.461346
1/1/2047,Silver,909.682976
1/1/2047,Steel,84021484.005119
1/1/2047,Tantalum,0.665927
1/1/2047,Tellurium,2.266647
1/1/2047,Terbium (REE),1.617380
1/1/2047,Thulium,-0.000000
1/1/2047,Tin,22523.648175
1/1/2047,Titanium,203.062100
1/1/2047,Tungsten,3.030972
1/1/2047,Vanadium,145.209236
1/1/2047,Yetterbium (REE),-0.000000
1/1/2047,Yttrium (REE),-0.000000
1/1/2047,Zinc,310544.377927
1/1/2047,Zirconium,1.073830
1/1/2048,Aluminum,2299239.913917
1/1/2048,Antimony,-0.000000
1/1/2048,Arsenic,-0.000000
1/1/2048,Baryte,-0.000000
1/1/2048,Beryllium,-0.000000
1/1/2048,Bismuth,-0.000000
1/1/2048,Borate,-0.000000
1/1/2048,Boron,1.702726
1/1/2048,Cadmium,35.109563
1/1/2048,Cerium (REE),-0.000000
1/1/2048,Chromium,497010.690524
1/1/2048,Cobalt,56459.153972
1/1/2048,Copper,616292.214784
1/1/2048,Dysprosium (REE),18.810879
1/1/2048,Erbium (REE),-0.000000
1/1/2048,Europium (REE),-0.000000
1/1/2048,Fluorspar,-0.000000
1/1/2048,Gadolinium (REE),-0.000000
1/1/2048,Gallium,1.106251
1/1/2048,Germanium,-0.000000
1/1/2048,Gold,-0.000000
1/1/2048,Graphite,-0.000000
1/1/2048,Hafnium,0.038154
1/1/2048,Helium,-0.000000
1/1/2048,Holmium (REE),-0.000000
1/1/2048,Indium,1.881243
1/1/2048,Iridium,-0.000000
1/1/2048,Iron,4027266.082517
1/1/2048,Lanthanum (REE),-0.000000
1/1/2048,Lead,4235.970788
1/1/2048,Lithium,417.682294
1/1/2048,Lutetium (REE),-0.000000
1/1/2048,Magnesium,15803.754591
1/1/2048,Manganese,142032.147784
1/1/2048,Molybdenum,14894.659350
1/1/2048,Neodymium (REE),74.532629
1/1/2048,Nickel,319099.904065
1/1/2048,Niobium,2623.425503
1/1/2048,Palladium,-0.000000
1/1/2048,Phosphate rock,-0.000000
1/1/2048,Phosphorus,-0.000000
1/1/2048,Platinum,-0.000000
1/1/2048,Praseodymium (REE),6.362748
1/1/2048,Rhenium,-0.000000
1/1/2048,Rhodium,-0.000000
1/1/2048,Ruthenium,-0.000000
1/1/2048,Samarium (REE),-0.000000
1/1/2048,Scandium (REE),-0.000000
1/1/2048,Selenium,17.758235
1/1/2048,Silicon,315230.748830
1/1/2048,Silver,978.441684
1/1/2048,Steel,89964897.908580
1/1/2048,Tantalum,0.731721
1/1/2048,Tellurium,2.434810
1/1/2048,Terbium (REE),1.702196
1/1/2048,Thulium,-0.000000
1/1/2048,Tin,23947.549698
1/1/2048,Titanium,222.412805
1/1/2048,Tungsten,3.338470
1/1/2048,Vanadium,154.200639
1/1/2048,Yetterbium (REE),-0.000000
1/1/2048,Yttrium (REE),-0.000000
1/1/2048,Zinc,324779.310944
1/1/2048,Zirconium,1.182772
1/1/2049,Aluminum,2486064.831844
1/1/2049,Antimony,-0.000000
1/1/2049,Arsenic,-0.000000
1/1/2049,Baryte,-0.000000
1/1/2049,Beryllium,-0.000000
1/1/2049,Bismuth,-0.000000
1/1/2049,Borate,-0.000000
1/1/2049,Boron,1.786212
1/1/2049,Cadmium,37.671028
1/1/2049,Cerium (REE),-0.000000
1/1/2049,Chromium,536168.152847
1/1/2049,Cobalt,62590.057361
1/1/2049,Copper,667358.912981
1/1/2049,Dysprosium (REE),20.792806
1/1/2049,Erbium (REE),-0.000000
1/1/2049,Europium (REE),-0.000000
1/1/2049,Fluorspar,-0.000000
1/1/2049,Gadolinium (REE),-0.000000
1/1/2049,Gallium,1.199995
1/1/2049,Germanium,-0.000000
1/1/2049,Gold,-0.000000
1/1/2049,Graphite,-0.000000
1/1/2049,Hafnium,0.041868
1/1/2049,Helium,-0.000000
1/1/2049,Holmium (REE),-0.000000
1/1/2049,Indium,2.041622
1/1/2049,Iridium,-0.000000
1/1/2049,Iron,4463981.359211
1/1/2049,Lanthanum (REE),-0.000000
1/1/2049,Lead,4595.984779
1/1/2049,Lithium,462.975611
1/1/2049,Lutetium (REE),-0.000000
1/1/2049,Magnesium,17225.655457
1/1/2049,Manganese,159812.473884
1/1/2049,Molybdenum,15651.672426
1/1/2049,Neodymium (REE),82.079181
1/1/2049,Nickel,348844.429363
1/1/2049,Niobium,2820.642159
1/1/2049,Palladium,-0.000000
1/1/2049,Phosphate rock,-0.000000
1/1/2049,Phosphorus,-0.000000
1/1/2049,Platinum,-0.000000
1/1/2049,Praseodymium (REE),6.705869
1/1/2049,Rhenium,-0.000000
1/1/2049,Rhodium,-0.000000
1/1/2049,Ruthenium,-0.000000
1/1/2049,Samarium (REE),-0.000000
1/1/2049,Scandium (REE),-0.000000
1/1/2049,Selenium,19.263072
1/1/2049,Silicon,337713.673536
1/1/2049,Silver,1050.395040
1/1/2049,Steel,96133437.279803
1/1/2049,Tantalum,0.801054
1/1/2049,Tellurium,2.611461
1/1/2049,Terbium (REE),1.785644
1/1/2049,Thulium,-0.000000
1/1/2049,Tin,25416.941040
1/1/2049,Titanium,242.306123
1/1/2049,Tungsten,3.663472
1/1/2049,Vanadium,163.163189
1/1/2049,Yetterbium (REE),-0.000000
1/1/2049,Yttrium (REE),-0.000000
1/1/2049,Zinc,338757.619538
1/1/2049,Zirconium,1.297916
1/1/2050,Aluminum,2683710.704548
1/1/2050,Antimony,-0.000000
1/1/2050,Arsenic,-0.000000
1/1/2050,Baryte,-0.000000
1/1/2050,Beryllium,-0.000000
1/1/2050,Bismuth,-0.000000
1/1/2050,Borate,-0.000000
1/1/2050,Boron,1.868198
1/1/2050,Cadmium,40.363168
1/1/2050,Cerium (REE),-0.000000
1/1/2050,Chromium,577274.326625
1/1/2050,Cobalt,69350.007316
1/1/2050,Copper,722049.186776
1/1/2050,Dysprosium (REE),22.967099
1/1/2050,Erbium (REE),-0.000000
1/1/2050,Europium (REE),-0.000000
1/1/2050,Fluorspar,-0.000000
1/1/2050,Gadolinium (REE),-0.000000
1/1/2050,Gallium,1.299748
1/1/2050,Germanium,-0.000000
1/1/2050,Gold,-0.000000
1/1/2050,Graphite,-0.000000
1/1/2050,Hafnium,0.045777
1/1/2050,Helium,-0.000000
1/1/2050,Holmium (REE),-0.000000
1/1/2050,Indium,2.212195
1/1/2050,Iridium,-0.000000
1/1/2050,Iron,4945509.521215
1/1/2050,Lanthanum (REE),-0.000000
1/1/2050,Lead,4981.356440
1/1/2050,Lithium,512.916634
1/1/2050,Lutetium (REE),-0.000000
1/1/2050,Magnesium,18683.357553
1/1/2050,Manganese,179146.133753
1/1/2050,Molybdenum,16406.615096
1/1/2050,Neodymium (REE),90.298302
1/1/2050,Nickel,380706.876417
1/1/2050,Niobium,3020.528198
1/1/2050,Palladium,-0.000000
1/1/2050,Phosphate rock,-0.000000
1/1/2050,Phosphorus,-0.000000
1/1/2050,Platinum,-0.000000
1/1/2050,Praseodymium (REE),7.045752
1/1/2050,Rhenium,-0.000000
1/1/2050,Rhodium,-0.000000
1/1/2050,Ruthenium,-0.000000
1/1/2050,Samarium (REE),-0.000000
1/1/2050,Scandium (REE),-0.000000
1/1/2050,Selenium,20.864372
1/1/2050,Silicon,361307.528702
1/1/2050,Silver,1125.669440
1/1/2050,Steel,102547018.537009
1/1/2050,Tantalum,0.873818
1/1/2050,Tellurium,2.797118
1/1/2050,Terbium (REE),1.867590
1/1/2050,Thulium,-0.000000
1/1/2050,Tin,26935.257418
1/1/2050,Titanium,262.639215
1/1/2050,Tungsten,4.005503
1/1/2050,Vanadium,172.083956
1/1/2050,Yetterbium (REE),-0.000000
1/1/2050,Yttrium (REE),-0.000000
1/1/2050,Zinc,352481.954116
1/1/2050,Zirconium,1.419093
